# room=$73 mode=$05 lvl=$00 objs=5
tick,bucket,calls,total_cyc,max_cyc,tick_cyc
154,UpdateMoblin,4,2080,520,127841
154,UpdateArrowOrBoomerang,3,3000,1000,127841
154,AnimateAndDrawObjectWalking,4,4320,1080,127841
154,GetCollidableTile,4,4320,1080,127841
154,_ags_prearm,1,40,40,127841
154,DriveAudio,1,8,8,127841
154,_tick,1,127841,127841,127841
155,VBlankISR,1,96,96,127841
155,IsrNmi,1,1056,1056,127841
155,UpdateMode,1,264,264,127841
155,TransferCurTileBuf,1,120,120,127841
155,music_tick,1,232,232,127841
155,UpdatePlayer,1,320,320,127841
155,UpdateObject,2,2368,1184,127841
155,MoveObject,3,552,184,127841
155,Walker_Move,1,920,920,127841
155,Walker_CheckTileCollision,1,424,424,127841
155,UpdateArrowOrBoomerang,3,3000,1000,127841
155,GetCollidableTile,1,1080,1080,127841
155,_oam_dma_flush,1,232,232,127841
155,_ags_flush,1,96,96,127841
155,_ags_prearm,1,40,40,127841
155,DriveAudio,1,8,8,127841
155,_tick,1,127841,127841,127841
156,VBlankISR,2,192,96,255682
156,IsrNmi,2,2112,1056,255682
156,UpdateMode,1,264,264,255682
156,TransferCurTileBuf,1,120,120,255682
156,music_tick,2,464,232,255682
156,UpdatePlayer,1,320,320,255682
156,UpdateObject,10,11840,1184,255682
156,CheckMonsterCollisions,8,2624,328,255682
156,MoveObject,11,2024,184,255682
156,Walker_Move,9,8280,920,255682
156,Walker_CheckTileCollision,9,3816,424,255682
156,UpdateMoblin,8,4160,520,255682
156,UpdateArrowOrBoomerang,3,3000,1000,255682
156,AnimateAndDrawObjectWalking,8,8640,1080,255682
156,GetCollidableTile,9,9720,1080,255682
156,_oam_dma_flush,2,464,232,255682
156,_ags_flush,2,192,96,255682
156,_ags_prearm,2,80,40,255682
156,DriveAudio,1,8,8,255682
156,_tick,2,255682,255682,255682
157,UpdateMode,1,264,264,127841
157,TransferCurTileBuf,1,120,120,127841
157,UpdatePlayer,1,320,320,127841
157,UpdateObject,7,8288,1184,127841
157,CheckMonsterCollisions,3,984,328,127841
157,MoveObject,6,1104,184,127841
157,Walker_Move,5,4600,920,127841
157,Walker_CheckTileCollision,5,2120,424,127841
157,UpdateMoblin,4,2080,520,127841
157,UpdateArrowOrBoomerang,3,3000,1000,127841
157,AnimateAndDrawObjectWalking,3,3240,1080,127841
157,GetCollidableTile,3,3240,1080,127841
157,DriveAudio,1,8,8,127841
157,_tick,1,127841,127841,127841
158,VBlankISR,1,96,96,127841
158,IsrNmi,1,1056,1056,127841
158,UpdateMode,1,264,264,127841
158,TransferCurTileBuf,1,120,120,127841
158,music_tick,1,232,232,127841
158,UpdatePlayer,1,320,320,127841
158,UpdateObject,3,3552,1184,127841
158,CheckMonsterCollisions,1,328,328,127841
158,MoveObject,5,920,184,127841
158,Walker_Move,1,920,920,127841
158,Walker_CheckTileCollision,1,424,424,127841
158,UpdateArrowOrBoomerang,4,4000,1000,127841
158,AnimateAndDrawObjectWalking,1,1080,1080,127841
158,GetCollidableTile,1,1080,1080,127841
158,_oam_dma_flush,1,232,232,127841
158,_ags_flush,1,96,96,127841
158,_ags_prearm,1,40,40,127841
158,DriveAudio,1,8,8,127841
158,_tick,1,127841,127841,127841
159,VBlankISR,2,192,96,255682
159,IsrNmi,1,1056,1056,255682
159,UpdateMode,1,264,264,255682
159,TransferCurTileBuf,1,120,120,255682
159,music_tick,2,464,232,255682
159,UpdatePlayer,1,320,320,255682
159,UpdateObject,11,13024,1184,255682
159,CheckMonsterCollisions,8,2624,328,255682
159,MoveObject,12,2208,184,255682
159,Walker_Move,9,8280,920,255682
159,Walker_CheckTileCollision,9,3816,424,255682
159,UpdateMoblin,8,4160,520,255682
159,UpdateArrowOrBoomerang,4,4000,1000,255682
159,AnimateAndDrawObjectWalking,8,8640,1080,255682
159,GetCollidableTile,5,5400,1080,255682
159,_oam_dma_flush,2,464,232,255682
159,_ags_flush,2,192,96,255682
159,_ags_prearm,1,40,40,255682
159,DriveAudio,1,8,8,255682
159,_tick,2,255682,255682,255682
160,IsrNmi,1,1056,1056,127841
160,UpdateMode,1,264,264,127841
160,TransferCurTileBuf,1,120,120,127841
160,UpdatePlayer,1,320,320,127841
160,UpdateObject,8,9472,1184,127841
160,CheckMonsterCollisions,3,984,328,127841
160,MoveObject,7,1288,184,127841
160,Walker_Move,5,4600,920,127841
160,Walker_CheckTileCollision,4,1696,424,127841
160,UpdateMoblin,4,2080,520,127841
160,UpdateArrowOrBoomerang,4,4000,1000,127841
160,AnimateAndDrawObjectWalking,3,3240,1080,127841
160,GetCollidableTile,2,2160,1080,127841
160,_ags_prearm,1,40,40,127841
160,DriveAudio,1,8,8,127841
160,_tick,1,127841,127841,127841
161,VBlankISR,1,96,96,127841
161,IsrNmi,1,1056,1056,127841
161,UpdateMode,1,264,264,127841
161,TransferCurTileBuf,1,120,120,127841
161,music_tick,1,232,232,127841
161,UpdatePlayer,1,320,320,127841
161,UpdateObject,1,1184,1184,127841
161,CheckMonsterCollisions,1,328,328,127841
161,MoveObject,2,368,184,127841
161,Walker_Move,1,920,920,127841
161,Walker_CheckTileCollision,2,848,424,127841
161,UpdateArrowOrBoomerang,1,1000,1000,127841
161,AnimateAndDrawObjectWalking,1,1080,1080,127841
161,GetCollidableTile,2,2160,1080,127841
161,_oam_dma_flush,1,232,232,127841
161,_ags_flush,1,96,96,127841
161,_ags_prearm,1,40,40,127841
161,DriveAudio,1,8,8,127841
161,_tick,1,127841,127841,127841
162,VBlankISR,1,96,96,255682
162,IsrNmi,1,1056,1056,255682
162,UpdateMode,1,264,264,255682
162,TransferCurTileBuf,1,120,120,255682
162,music_tick,1,232,232,255682
162,UpdatePlayer,1,320,320,255682
162,UpdateObject,15,17760,1184,255682
162,CheckMonsterCollisions,8,2624,328,255682
162,MoveObject,17,3128,184,255682
162,Walker_Move,9,8280,920,255682
162,Walker_CheckTileCollision,9,3816,424,255682
162,UpdateMoblin,8,4160,520,255682
162,UpdateArrowOrBoomerang,9,9000,1000,255682
162,AnimateAndDrawObjectWalking,8,8640,1080,255682
162,GetCollidableTile,5,5400,1080,255682
162,_oam_dma_flush,1,232,232,255682
162,_ags_flush,1,96,96,255682
162,_ags_prearm,1,40,40,255682
162,DriveAudio,1,8,8,255682
162,_tick,2,255682,255682,255682
163,VBlankISR,1,96,96,127841
163,IsrNmi,1,1056,1056,127841
163,UpdateMode,1,264,264,127841
163,TransferCurTileBuf,1,120,120,127841
163,music_tick,1,232,232,127841
163,UpdatePlayer,1,320,320,127841
163,UpdateObject,6,7104,1184,127841
163,CheckMonsterCollisions,1,328,328,127841
163,MoveObject,6,1104,184,127841
163,Walker_Move,2,1840,920,127841
163,Walker_CheckTileCollision,2,848,424,127841
163,UpdateMoblin,1,520,520,127841
163,UpdateArrowOrBoomerang,5,5000,1000,127841
163,AnimateAndDrawObjectWalking,1,1080,1080,127841
163,GetCollidableTile,1,1080,1080,127841
163,_oam_dma_flush,1,232,232,127841
163,_ags_flush,1,96,96,127841
163,_ags_prearm,1,40,40,127841
163,DriveAudio,1,8,8,127841
163,_tick,1,127841,127841,127841
164,VBlankISR,1,96,96,127841
164,IsrNmi,1,1056,1056,127841
164,UpdateMode,1,264,264,127841
164,TransferCurTileBuf,1,120,120,127841
164,music_tick,1,232,232,127841
164,UpdatePlayer,1,320,320,127841
164,UpdateObject,3,3552,1184,127841
164,CheckMonsterCollisions,3,984,328,127841
164,MoveObject,4,736,184,127841
164,Walker_Move,4,3680,920,127841
164,Walker_CheckTileCollision,4,1696,424,127841
164,UpdateMoblin,3,1560,520,127841
164,UpdateArrowOrBoomerang,1,1000,1000,127841
164,AnimateAndDrawObjectWalking,3,3240,1080,127841
164,GetCollidableTile,3,3240,1080,127841
164,_oam_dma_flush,1,232,232,127841
164,_ags_flush,1,96,96,127841
164,_ags_prearm,1,40,40,127841
164,DriveAudio,1,8,8,127841
164,_tick,1,127841,127841,127841
165,VBlankISR,1,96,96,255682
165,IsrNmi,1,1056,1056,255682
165,UpdateMode,1,264,264,255682
165,TransferCurTileBuf,1,120,120,255682
165,music_tick,1,232,232,255682
165,UpdatePlayer,1,320,320,255682
165,UpdateObject,15,17760,1184,255682
165,CheckMonsterCollisions,7,2296,328,255682
165,MoveObject,16,2944,184,255682
165,Walker_Move,9,8280,920,255682
165,Walker_CheckTileCollision,9,3816,424,255682
165,UpdateMoblin,8,4160,520,255682
165,UpdateArrowOrBoomerang,9,9000,1000,255682
165,AnimateAndDrawObjectWalking,8,8640,1080,255682
165,GetCollidableTile,5,5400,1080,255682
165,_oam_dma_flush,1,232,232,255682
165,_ags_flush,1,96,96,255682
165,_ags_prearm,1,40,40,255682
165,DriveAudio,1,8,8,255682
165,_tick,2,255682,255682,255682
166,VBlankISR,1,96,96,127841
166,IsrNmi,1,1056,1056,127841
166,UpdateMode,1,264,264,127841
166,TransferCurTileBuf,1,120,120,127841
166,music_tick,1,232,232,127841
166,UpdatePlayer,1,320,320,127841
166,UpdateObject,6,7104,1184,127841
166,CheckMonsterCollisions,2,656,328,127841
166,MoveObject,6,1104,184,127841
166,Walker_Move,3,2760,920,127841
166,Walker_CheckTileCollision,3,1272,424,127841
166,UpdateMoblin,2,1040,520,127841
166,UpdateArrowOrBoomerang,5,5000,1000,127841
166,AnimateAndDrawObjectWalking,2,2160,1080,127841
166,GetCollidableTile,2,2160,1080,127841
166,_oam_dma_flush,1,232,232,127841
166,_ags_flush,1,96,96,127841
166,_ags_prearm,1,40,40,127841
166,DriveAudio,1,8,8,127841
166,_tick,1,127841,127841,127841
167,VBlankISR,1,96,96,127841
167,IsrNmi,1,1056,1056,127841
167,UpdateMode,1,264,264,127841
167,TransferCurTileBuf,1,120,120,127841
167,music_tick,1,232,232,127841
167,UpdateObject,2,2368,1184,127841
167,CheckMonsterCollisions,3,984,328,127841
167,MoveObject,2,368,184,127841
167,Walker_Move,2,1840,920,127841
167,Walker_CheckTileCollision,2,848,424,127841
167,UpdateMoblin,2,1040,520,127841
167,AnimateAndDrawObjectWalking,2,2160,1080,127841
167,GetCollidableTile,1,1080,1080,127841
167,_oam_dma_flush,1,232,232,127841
167,_ags_flush,1,96,96,127841
167,_ags_prearm,1,40,40,127841
167,DriveAudio,1,8,8,127841
167,_tick,1,127841,127841,127841
168,VBlankISR,1,96,96,255682
168,IsrNmi,1,1056,1056,255682
168,UpdateMode,1,264,264,255682
168,TransferCurTileBuf,1,120,120,255682
168,music_tick,1,232,232,255682
168,UpdatePlayer,2,640,320,255682
168,UpdateObject,16,18944,1184,255682
168,CheckMonsterCollisions,8,2624,328,255682
168,MoveObject,16,2944,184,255682
168,Walker_Move,10,9200,920,255682
168,Walker_CheckTileCollision,10,4240,424,255682
168,UpdateMoblin,8,4160,520,255682
168,UpdateArrowOrBoomerang,10,10000,1000,255682
168,AnimateAndDrawObjectWalking,8,8640,1080,255682
168,GetCollidableTile,6,6480,1080,255682
168,_oam_dma_flush,1,232,232,255682
168,_ags_flush,1,96,96,255682
168,_ags_prearm,1,40,40,255682
168,DriveAudio,1,8,8,255682
168,_tick,2,255682,255682,255682
169,VBlankISR,1,96,96,127841
169,IsrNmi,1,1056,1056,127841
169,UpdateMode,1,264,264,127841
169,TransferCurTileBuf,1,120,120,127841
169,music_tick,1,232,232,127841
169,UpdatePlayer,1,320,320,127841
169,UpdateObject,4,4736,1184,127841
169,CheckMonsterCollisions,1,328,328,127841
169,MoveObject,5,920,184,127841
169,Walker_Move,2,1840,920,127841
169,Walker_CheckTileCollision,2,848,424,127841
169,UpdateMoblin,1,520,520,127841
169,UpdateArrowOrBoomerang,4,4000,1000,127841
169,AnimateAndDrawObjectWalking,1,1080,1080,127841
169,GetCollidableTile,1,1080,1080,127841
169,_oam_dma_flush,1,232,232,127841
169,_ags_flush,1,96,96,127841
169,_ags_prearm,1,40,40,127841
169,DriveAudio,1,8,8,127841
169,_tick,1,127841,127841,127841
170,VBlankISR,1,96,96,127841
170,IsrNmi,1,1056,1056,127841
170,UpdateMode,1,264,264,127841
170,TransferCurTileBuf,1,120,120,127841
170,music_tick,1,232,232,127841
170,UpdatePlayer,1,320,320,127841
170,UpdateObject,3,3552,1184,127841
170,CheckMonsterCollisions,3,984,328,127841
170,MoveObject,4,736,184,127841
170,Walker_Move,4,3680,920,127841
170,Walker_CheckTileCollision,4,1696,424,127841
170,UpdateMoblin,3,1560,520,127841
170,AnimateAndDrawObjectWalking,3,3240,1080,127841
170,GetCollidableTile,3,3240,1080,127841
170,_oam_dma_flush,1,232,232,127841
170,_ags_flush,1,96,96,127841
170,_ags_prearm,1,40,40,127841
170,DriveAudio,1,8,8,127841
170,_tick,1,127841,127841,127841
171,VBlankISR,1,96,96,255682
171,IsrNmi,1,1056,1056,255682
171,UpdateMode,1,264,264,255682
171,TransferCurTileBuf,1,120,120,255682
171,music_tick,1,232,232,255682
171,UpdatePlayer,1,320,320,255682
171,UpdateObject,14,16576,1184,255682
171,CheckMonsterCollisions,8,2624,328,255682
171,MoveObject,15,2760,184,255682
171,Walker_Move,9,8280,920,255682
171,Walker_CheckTileCollision,9,3816,424,255682
171,UpdateMoblin,8,4160,520,255682
171,UpdateArrowOrBoomerang,8,8000,1000,255682
171,AnimateAndDrawObjectWalking,8,8640,1080,255682
171,GetCollidableTile,5,5400,1080,255682
171,_oam_dma_flush,1,232,232,255682
171,_ags_flush,1,96,96,255682
171,_ags_prearm,1,40,40,255682
171,DriveAudio,1,8,8,255682
171,_tick,2,255682,255682,255682
172,VBlankISR,1,96,96,127841
172,IsrNmi,1,1056,1056,127841
172,UpdateMode,1,264,264,127841
172,TransferCurTileBuf,1,120,120,127841
172,music_tick,1,232,232,127841
172,UpdatePlayer,1,320,320,127841
172,UpdateObject,6,7104,1184,127841
172,CheckMonsterCollisions,3,984,328,127841
172,MoveObject,7,1288,184,127841
172,Walker_Move,4,3680,920,127841
172,Walker_CheckTileCollision,4,1696,424,127841
172,UpdateMoblin,3,1560,520,127841
172,UpdateArrowOrBoomerang,4,4000,1000,127841
172,AnimateAndDrawObjectWalking,3,3240,1080,127841
172,GetCollidableTile,2,2160,1080,127841
172,_oam_dma_flush,1,232,232,127841
172,_ags_flush,1,96,96,127841
172,_ags_prearm,1,40,40,127841
172,DriveAudio,1,8,8,127841
172,_tick,1,127841,127841,127841
173,VBlankISR,1,96,96,127841
173,IsrNmi,1,1056,1056,127841
173,UpdateMode,1,264,264,127841
173,TransferCurTileBuf,1,120,120,127841
173,music_tick,1,232,232,127841
173,UpdatePlayer,1,320,320,127841
173,UpdateObject,1,1184,1184,127841
173,CheckMonsterCollisions,1,328,328,127841
173,MoveObject,2,368,184,127841
173,Walker_Move,2,1840,920,127841
173,Walker_CheckTileCollision,2,848,424,127841
173,UpdateMoblin,1,520,520,127841
173,AnimateAndDrawObjectWalking,1,1080,1080,127841
173,GetCollidableTile,2,2160,1080,127841
173,_oam_dma_flush,1,232,232,127841
173,_ags_flush,1,96,96,127841
173,_ags_prearm,1,40,40,127841
173,DriveAudio,1,8,8,127841
173,_tick,1,127841,127841,127841
174,VBlankISR,2,192,96,255682
174,IsrNmi,1,1056,1056,255682
174,UpdateMode,1,264,264,255682
174,TransferCurTileBuf,1,120,120,255682
174,music_tick,2,464,232,255682
174,UpdatePlayer,1,320,320,255682
174,UpdateObject,14,16576,1184,255682
174,CheckMonsterCollisions,8,2624,328,255682
174,MoveObject,15,2760,184,255682
174,Walker_Move,9,8280,920,255682
174,Walker_CheckTileCollision,9,3816,424,255682
174,UpdateMoblin,8,4160,520,255682
174,UpdateArrowOrBoomerang,8,8000,1000,255682
174,AnimateAndDrawObjectWalking,8,8640,1080,255682
174,GetCollidableTile,5,5400,1080,255682
174,_oam_dma_flush,2,464,232,255682
174,_ags_flush,2,192,96,255682
174,_ags_prearm,1,40,40,255682
174,DriveAudio,1,8,8,255682
174,_tick,2,255682,255682,255682
175,IsrNmi,1,1056,1056,127841
175,UpdateMode,1,264,264,127841
175,TransferCurTileBuf,1,120,120,127841
175,UpdatePlayer,1,320,320,127841
175,UpdateObject,6,7104,1184,127841
175,CheckMonsterCollisions,2,656,328,127841
175,MoveObject,6,1104,184,127841
175,Walker_Move,4,3680,920,127841
175,Walker_CheckTileCollision,3,1272,424,127841
175,UpdateMoblin,3,1560,520,127841
175,UpdateArrowOrBoomerang,4,4000,1000,127841
175,AnimateAndDrawObjectWalking,2,2160,1080,127841
175,GetCollidableTile,1,1080,1080,127841
175,_ags_prearm,1,40,40,127841
175,DriveAudio,1,8,8,127841
175,_tick,1,127841,127841,127841
176,VBlankISR,1,96,96,127841
176,IsrNmi,1,1056,1056,127841
176,UpdateMode,1,264,264,127841
176,TransferCurTileBuf,1,120,120,127841
176,music_tick,1,232,232,127841
176,UpdatePlayer,1,320,320,127841
176,UpdateObject,3,3552,1184,127841
176,CheckMonsterCollisions,2,656,328,127841
176,MoveObject,5,920,184,127841
176,Walker_Move,2,1840,920,127841
176,Walker_CheckTileCollision,3,1272,424,127841
176,UpdateMoblin,1,520,520,127841
176,UpdateArrowOrBoomerang,3,3000,1000,127841
176,AnimateAndDrawObjectWalking,2,2160,1080,127841
176,GetCollidableTile,2,2160,1080,127841
176,_oam_dma_flush,1,232,232,127841
176,_ags_flush,1,96,96,127841
176,_ags_prearm,1,40,40,127841
176,DriveAudio,1,8,8,127841
176,_tick,1,127841,127841,127841
177,VBlankISR,2,192,96,255682
177,IsrNmi,1,1056,1056,255682
177,UpdateMode,1,264,264,255682
177,TransferCurTileBuf,1,120,120,255682
177,music_tick,2,464,232,255682
177,UpdatePlayer,1,320,320,255682
177,UpdateObject,12,14208,1184,255682
177,CheckMonsterCollisions,8,2624,328,255682
177,MoveObject,13,2392,184,255682
177,Walker_Move,9,8280,920,255682
177,Walker_CheckTileCollision,9,3816,424,255682
177,UpdateMoblin,8,4160,520,255682
177,UpdateArrowOrBoomerang,5,5000,1000,255682
177,AnimateAndDrawObjectWalking,8,8640,1080,255682
177,GetCollidableTile,2,2160,1080,255682
177,_oam_dma_flush,2,464,232,255682
177,_ags_flush,2,192,96,255682
177,_ags_prearm,1,40,40,255682
177,DriveAudio,1,8,8,255682
177,_tick,2,255682,255682,255682
178,IsrNmi,1,1056,1056,127841
178,UpdateMode,1,264,264,127841
178,TransferCurTileBuf,1,120,120,127841
178,UpdatePlayer,1,320,320,127841
178,UpdateObject,7,8288,1184,127841
178,CheckMonsterCollisions,4,1312,328,127841
178,MoveObject,8,1472,184,127841
178,Walker_Move,5,4600,920,127841
178,Walker_CheckTileCollision,5,2120,424,127841
178,UpdateMoblin,4,2080,520,127841
178,UpdateArrowOrBoomerang,4,4000,1000,127841
178,AnimateAndDrawObjectWalking,4,4320,1080,127841
178,GetCollidableTile,1,1080,1080,127841
178,_ags_prearm,1,40,40,127841
178,DriveAudio,1,8,8,127841
178,_tick,1,127841,127841,127841
179,VBlankISR,1,96,96,127841
179,IsrNmi,1,1056,1056,127841
179,UpdateMode,1,264,264,127841
179,TransferCurTileBuf,1,120,120,127841
179,music_tick,1,232,232,127841
179,UpdatePlayer,1,320,320,127841
179,UpdateObject,2,2368,1184,127841
179,MoveObject,3,552,184,127841
179,Walker_Move,1,920,920,127841
179,Walker_CheckTileCollision,1,424,424,127841
179,UpdateArrowOrBoomerang,3,3000,1000,127841
179,GetCollidableTile,1,1080,1080,127841
179,_oam_dma_flush,1,232,232,127841
179,_ags_flush,1,96,96,127841
179,_ags_prearm,1,40,40,127841
179,DriveAudio,1,8,8,127841
179,_tick,1,127841,127841,127841
180,VBlankISR,1,96,96,127841
180,IsrNmi,1,1056,1056,127841
180,UpdateMode,1,264,264,127841
180,TransferCurTileBuf,1,120,120,127841
180,music_tick,1,232,232,127841
180,UpdateObject,5,5920,1184,127841
180,CheckMonsterCollisions,4,1312,328,127841
180,MoveObject,5,920,184,127841
180,Walker_Move,4,3680,920,127841
180,Walker_CheckTileCollision,4,1696,424,127841
180,UpdateMoblin,4,2080,520,127841
180,UpdateArrowOrBoomerang,1,1000,1000,127841
180,AnimateAndDrawObjectWalking,4,4320,1080,127841
180,_oam_dma_flush,1,232,232,127841
180,_ags_flush,1,96,96,127841
180,_ags_prearm,1,40,40,127841
180,DriveAudio,1,8,8,127841
180,_tick,1,127841,127841,127841
181,VBlankISR,1,96,96,255682
181,IsrNmi,1,1056,1056,255682
181,UpdateMode,1,264,264,255682
181,TransferCurTileBuf,1,120,120,255682
181,music_tick,1,232,232,255682
181,UpdatePlayer,2,640,320,255682
181,UpdateObject,14,16576,1184,255682
181,CheckMonsterCollisions,7,2296,328,255682
181,MoveObject,16,2944,184,255682
181,Walker_Move,10,9200,920,255682
181,Walker_CheckTileCollision,10,4240,424,255682
181,UpdateMoblin,8,4160,520,255682
181,UpdateArrowOrBoomerang,8,8000,1000,255682
181,AnimateAndDrawObjectWalking,8,8640,1080,255682
181,GetCollidableTile,2,2160,1080,255682
181,_oam_dma_flush,1,232,232,255682
181,_ags_flush,1,96,96,255682
181,_ags_prearm,1,40,40,255682
181,DriveAudio,1,8,8,255682
181,_tick,2,255682,255682,255682
182,VBlankISR,1,96,96,127841
182,IsrNmi,1,1056,1056,127841
182,UpdateMode,1,264,264,127841
182,TransferCurTileBuf,1,120,120,127841
182,music_tick,1,232,232,127841
182,UpdatePlayer,1,320,320,127841
182,UpdateObject,4,4736,1184,127841
182,CheckMonsterCollisions,1,328,328,127841
182,MoveObject,4,736,184,127841
182,Walker_Move,2,1840,920,127841
182,Walker_CheckTileCollision,1,424,424,127841
182,UpdateMoblin,1,520,520,127841
182,UpdateArrowOrBoomerang,4,4000,1000,127841
182,GetCollidableTile,1,1080,1080,127841
182,_oam_dma_flush,1,232,232,127841
182,_ags_flush,1,96,96,127841
182,_ags_prearm,1,40,40,127841
182,DriveAudio,1,8,8,127841
182,_tick,1,127841,127841,127841
183,VBlankISR,2,192,96,255682
183,IsrNmi,2,2112,1056,255682
183,UpdateMode,1,264,264,255682
183,TransferCurTileBuf,1,120,120,255682
183,music_tick,2,464,232,255682
183,UpdatePlayer,1,320,320,255682
183,UpdateObject,10,11840,1184,255682
183,CheckMonsterCollisions,8,2624,328,255682
183,MoveObject,11,2024,184,255682
183,Walker_Move,8,7360,920,255682
183,Walker_CheckTileCollision,9,3816,424,255682
183,UpdateMoblin,7,3640,520,255682
183,UpdateArrowOrBoomerang,4,4000,1000,255682
183,AnimateAndDrawObjectWalking,8,8640,1080,255682
183,GetCollidableTile,1,1080,1080,255682
183,_oam_dma_flush,2,464,232,255682
183,_ags_flush,2,192,96,255682
183,_ags_prearm,2,80,40,255682
183,DriveAudio,1,8,8,255682
183,_tick,2,255682,255682,255682
184,UpdateMode,1,264,264,127841
184,TransferCurTileBuf,1,120,120,127841
184,UpdatePlayer,1,320,320,127841
184,UpdateObject,7,8288,1184,127841
184,CheckMonsterCollisions,4,1312,328,127841
184,MoveObject,7,1288,184,127841
184,Walker_Move,5,4600,920,127841
184,Walker_CheckTileCollision,5,2120,424,127841
184,UpdateMoblin,4,2080,520,127841
184,UpdateArrowOrBoomerang,4,4000,1000,127841
184,AnimateAndDrawObjectWalking,4,4320,1080,127841
184,GetCollidableTile,1,1080,1080,127841
184,DriveAudio,1,8,8,127841
184,_tick,1,127841,127841,127841
185,VBlankISR,1,96,96,127841
185,IsrNmi,1,1056,1056,127841
185,UpdateMode,1,264,264,127841
185,TransferCurTileBuf,1,120,120,127841
185,music_tick,1,232,232,127841
185,UpdatePlayer,1,320,320,127841
185,UpdateObject,6,7104,1184,127841
185,CheckMonsterCollisions,2,656,328,127841
185,MoveObject,5,920,184,127841
185,Walker_Move,4,3680,920,127841
185,Walker_CheckTileCollision,3,1272,424,127841
185,UpdateMoblin,3,1560,520,127841
185,UpdateArrowOrBoomerang,4,4000,1000,127841
185,AnimateAndDrawObjectWalking,2,2160,1080,127841
185,GetCollidableTile,1,1080,1080,127841
185,_oam_dma_flush,1,232,232,127841
185,_ags_flush,1,96,96,127841
185,_ags_prearm,1,40,40,127841
185,DriveAudio,1,8,8,127841
185,_tick,1,127841,127841,127841
186,VBlankISR,1,96,96,127841
186,IsrNmi,1,1056,1056,127841
186,UpdateMode,1,264,264,127841
186,TransferCurTileBuf,1,120,120,127841
186,music_tick,1,232,232,127841
186,UpdatePlayer,1,320,320,127841
186,UpdateObject,4,4736,1184,127841
186,CheckMonsterCollisions,2,656,328,127841
186,MoveObject,5,920,184,127841
186,Walker_Move,2,1840,920,127841
186,Walker_CheckTileCollision,3,1272,424,127841
186,UpdateMoblin,1,520,520,127841
186,UpdateArrowOrBoomerang,4,4000,1000,127841
186,AnimateAndDrawObjectWalking,2,2160,1080,127841
186,GetCollidableTile,1,1080,1080,127841
186,_oam_dma_flush,1,232,232,127841
186,_ags_flush,1,96,96,127841
186,_ags_prearm,1,40,40,127841
186,DriveAudio,1,8,8,127841
186,_tick,1,127841,127841,127841
187,VBlankISR,2,192,96,255682
187,IsrNmi,2,2112,1056,255682
187,UpdateMode,1,264,264,255682
187,TransferCurTileBuf,1,120,120,255682
187,music_tick,2,464,232,255682
187,UpdatePlayer,1,320,320,255682
187,UpdateObject,10,11840,1184,255682
187,CheckMonsterCollisions,8,2624,328,255682
187,MoveObject,11,2024,184,255682
187,Walker_Move,9,8280,920,255682
187,Walker_CheckTileCollision,9,3816,424,255682
187,UpdateMoblin,8,4160,520,255682
187,UpdateArrowOrBoomerang,3,3000,1000,255682
187,AnimateAndDrawObjectWalking,8,8640,1080,255682
187,TryNextDir,3,144,48,255682
187,GetCollidableTile,5,5400,1080,255682
187,_oam_dma_flush,2,464,232,255682
187,_ags_flush,2,192,96,255682
187,_ags_prearm,2,80,40,255682
187,DriveAudio,1,8,8,255682
187,_tick,2,255682,255682,255682
188,UpdateMode,1,264,264,127841
188,TransferCurTileBuf,1,120,120,127841
188,UpdatePlayer,1,320,320,127841
188,UpdateObject,6,7104,1184,127841
188,CheckMonsterCollisions,4,1312,328,127841
188,MoveObject,7,1288,184,127841
188,Walker_Move,5,4600,920,127841
188,Walker_CheckTileCollision,5,2120,424,127841
188,UpdateMoblin,4,2080,520,127841
188,UpdateArrowOrBoomerang,3,3000,1000,127841
188,AnimateAndDrawObjectWalking,4,4320,1080,127841
188,GetCollidableTile,2,2160,1080,127841
188,DriveAudio,1,8,8,127841
188,_tick,1,127841,127841,127841
189,VBlankISR,1,96,96,127841
189,IsrNmi,1,1056,1056,127841
189,UpdateMode,1,264,264,127841
189,TransferCurTileBuf,1,120,120,127841
189,music_tick,1,232,232,127841
189,UpdatePlayer,1,320,320,127841
189,UpdateObject,5,5920,1184,127841
189,CheckMonsterCollisions,2,656,328,127841
189,MoveObject,5,920,184,127841
189,Walker_Move,3,2760,920,127841
189,Walker_CheckTileCollision,3,1272,424,127841
189,UpdateMoblin,2,1040,520,127841
189,UpdateArrowOrBoomerang,3,3000,1000,127841
189,AnimateAndDrawObjectWalking,2,2160,1080,127841
189,GetCollidableTile,1,1080,1080,127841
189,_oam_dma_flush,1,232,232,127841
189,_ags_flush,1,96,96,127841
189,_ags_prearm,1,40,40,127841
189,DriveAudio,1,8,8,127841
189,_tick,1,127841,127841,127841
190,VBlankISR,1,96,96,127841
190,IsrNmi,1,1056,1056,127841
190,UpdateMode,1,264,264,127841
190,TransferCurTileBuf,1,120,120,127841
190,music_tick,1,232,232,127841
190,UpdatePlayer,1,320,320,127841
190,UpdateObject,3,3552,1184,127841
190,CheckMonsterCollisions,2,656,328,127841
190,MoveObject,5,920,184,127841
190,Walker_Move,3,2760,920,127841
190,Walker_CheckTileCollision,3,1272,424,127841
190,UpdateMoblin,2,1040,520,127841
190,UpdateArrowOrBoomerang,3,3000,1000,127841
