# label=gen system=GEN start=850 end=3000
# frame,gameMode,phase,subphase,curVScroll,curHScroll,ppuCtrl,switchReq,vsram0,ppuScrlX,ppuScrlY,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDstLo,lineDstHi,attrDstLo,attrDstHi,phase0Cycle,phase0Timer,transferBufSel,demoBusy,vsAddrHi58,vsAddrLoE2,sprite0Act,vsram40,hintQCount,hintQ0Ctr,hintQ0Vsram,hintPendSplit,introScrollMode,stagedMode,stagedHintCtr,stagedBase,stagedEvent,activeHintCtr,stagedSegment,activeSegment,activeBase,activeEvent
919,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,6A,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
920,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,69,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
921,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,68,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
922,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,67,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
923,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,66,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
924,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,65,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
925,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,64,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
926,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,63,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
927,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,62,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
928,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,61,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
929,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,60,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
930,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,5F,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
931,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,5E,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
932,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,5D,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
933,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,5C,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
934,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,5B,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
