# label=gen system=GEN start=850 end=3000
# frame,gameMode,phase,subphase,curVScroll,curHScroll,ppuCtrl,switchReq,vsram0,ppuScrlX,ppuScrlY,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDstLo,lineDstHi,attrDstLo,attrDstHi,phase0Cycle,phase0Timer,transferBufSel,demoBusy,vsAddrHi58,vsAddrLoE2,sprite0Act,vsram40,hintQCount,hintQ0Ctr,hintQ0Vsram,hintPendSplit,introScrollMode,stagedMode,stagedHintCtr,stagedBase,stagedEvent,activeHintCtr,stagedSegment,activeSegment,activeBase,activeEvent,enterStep,updateCount,handoffMark,substage,nmiProbe,ppuCtrlGate
1810,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,C5,B0
1811,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,C6,B0
1812,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,C7,B0
1813,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,C8,B0
1814,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,C9,B0
1815,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,CA,B0
1816,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,CB,B0
1817,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,CC,B0
1818,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,CD,B0
1819,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,CE,B0
1820,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,CF,B0
1821,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D0,B0
1822,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D1,B0
1823,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D2,B0
1824,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D3,B0
1825,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D4,B0
1826,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D5,B0
1827,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D6,B0
1828,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D7,B0
1829,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D8,B0
1830,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,D9,B0
1831,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,DA,B0
1832,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,DB,B0
1833,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,DC,B0
1834,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,DD,B0
1835,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,DE,B0
1836,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,DF,B0
1837,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E0,B0
1838,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E1,B0
1839,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E2,B0
1840,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E3,B0
1841,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E4,B0
1842,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E5,B0
1843,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E6,B0
1844,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E7,B0
1845,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E8,B0
1846,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,E9,B0
1847,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,EA,B0
1848,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,EB,B0
1849,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,EC,B0
1850,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,ED,B0
1851,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,EE,B0
1852,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,EF,B0
1853,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F0,B0
1854,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F1,B0
1855,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F2,B0
1856,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F3,B0
1857,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F4,B0
1858,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F5,B0
1859,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F6,B0
1860,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F7,B0
1861,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F8,B0
1862,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,F9,B0
1863,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,FA,B0
1864,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,FB,B0
1865,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,FC,B0
1866,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,FD,B0
1867,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,FE,B0
1868,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,FF,B0
1869,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,00,B0
1870,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,01,B0
1871,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,02,B0
1872,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,03,B0
1873,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,04,B0
1874,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,05,B0
1875,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,06,B0
1876,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,07,B0
1877,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,08,B0
1878,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,09,B0
1879,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,0A,B0
1880,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,0B,B0
1881,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,0C,B0
1882,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,0D,B0
1883,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,0E,B0
1884,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,0F,B0
1885,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,10,B0
1886,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,11,B0
1887,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,12,B0
1888,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,13,B0
1889,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,14,B0
1890,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,15,B0
1891,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,16,B0
1892,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,17,B0
1893,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,18,B0
1894,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,19,B0
1895,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,1A,B0
1896,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,1B,B0
1897,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,1C,B0
1898,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,1D,B0
1899,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,1E,B0
1900,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,1F,B0
1901,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,20,B0
1902,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,21,B0
1903,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,22,B0
1904,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,23,B0
1905,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,24,B0
1906,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,25,B0
1907,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,26,B0
1908,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,27,B0
1909,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,28,B0
1910,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,29,B0
1911,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,2A,B0
1912,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,2B,B0
1913,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,2C,B0
1914,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,2D,B0
1915,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,2E,B0
1916,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,2F,B0
1917,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,30,B0
1918,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,31,B0
1919,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,32,B0
1920,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,33,B0
1921,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,34,B0
1922,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,35,B0
1923,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,36,B0
1924,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,37,B0
1925,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,38,B0
1926,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,39,B0
1927,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,3A,B0
1928,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,3B,B0
1929,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,3C,B0
1930,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,3D,B0
1931,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,3E,B0
1932,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,3F,B0
1933,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,40,B0
1934,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,41,B0
1935,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,42,B0
1936,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,43,B0
1937,00,01,00,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0E,02,00,00,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008,08,F0,00,01,44,B0
