# label=nes system=NES start=850 end=3000
# frame,gameMode,phase,subphase,curVScroll,curHScroll,ppuCtrl,switchReq,vsram0,ppuScrlX,ppuScrlY,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDstLo,lineDstHi,attrDstLo,attrDstHi,phase0Cycle,phase0Timer,transferBufSel,demoBusy,vsAddrHi58,vsAddrLoE2,sprite0Act,vsram40
2475,00,01,02,9C,00,B2,00,FFFF,FF,FF,07,01,84,30,40,23,F8,23,00,00,00,01,00,00,00,FFFF
2476,00,01,02,9C,00,B2,00,FFFF,FF,FF,07,01,84,30,40,23,F8,23,00,00,00,01,00,00,00,FFFF
2477,00,01,02,9D,00,B2,00,FFFF,FF,FF,07,01,85,30,40,23,F8,23,00,00,00,01,00,00,00,FFFF
2478,00,01,02,9D,00,B2,00,FFFF,FF,FF,07,01,85,30,40,23,F8,23,00,00,00,01,00,00,00,FFFF
2479,00,01,02,9E,00,B2,00,FFFF,FF,FF,07,01,86,30,40,23,F8,23,00,00,00,01,00,00,00,FFFF
2480,00,01,02,9E,00,B2,00,FFFF,FF,FF,07,01,86,30,40,23,F8,23,00,00,00,01,00,00,00,FFFF
2481,00,01,02,9F,00,B2,00,FFFF,FF,FF,07,01,87,30,40,23,F8,23,00,00,00,01,00,00,00,FFFF
2482,00,01,02,9F,00,B2,00,FFFF,FF,FF,07,01,87,30,40,23,F8,23,00,00,00,01,00,00,00,FFFF
2483,00,01,02,A0,00,B2,00,FFFF,FF,FF,07,01,88,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2484,00,01,02,A0,00,B2,00,FFFF,FF,FF,07,01,88,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2485,00,01,02,A1,00,B2,00,FFFF,FF,FF,07,01,89,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2486,00,01,02,A1,00,B2,00,FFFF,FF,FF,07,01,89,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2487,00,01,02,A2,00,B2,00,FFFF,FF,FF,07,01,8A,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2488,00,01,02,A2,00,B2,00,FFFF,FF,FF,07,01,8A,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2489,00,01,02,A3,00,B2,00,FFFF,FF,FF,07,01,8B,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2490,00,01,02,A3,00,B2,00,FFFF,FF,FF,07,01,8B,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2491,00,01,02,A4,00,B2,00,FFFF,FF,FF,07,01,8C,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2492,00,01,02,A4,00,B2,00,FFFF,FF,FF,07,01,8C,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2493,00,01,02,A5,00,B2,00,FFFF,FF,FF,07,01,8D,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2494,00,01,02,A5,00,B2,00,FFFF,FF,FF,07,01,8D,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2495,00,01,02,A6,00,B2,00,FFFF,FF,FF,07,01,8E,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2496,00,01,02,A6,00,B2,00,FFFF,FF,FF,07,01,8E,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2497,00,01,02,A7,00,B2,00,FFFF,FF,FF,07,01,8F,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2498,00,01,02,A7,00,B2,00,FFFF,FF,FF,07,01,8F,31,60,23,C0,2B,00,00,00,01,00,00,00,FFFF
2499,00,01,02,A8,00,B2,00,FFFF,FF,FF,08,01,90,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2500,00,01,02,A8,00,B2,00,FFFF,FF,FF,08,01,90,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2501,00,01,02,A9,00,B2,00,FFFF,FF,FF,08,01,91,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2502,00,01,02,A9,00,B2,00,FFFF,FF,FF,08,01,91,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2503,00,01,02,AA,00,B2,00,FFFF,FF,FF,08,01,92,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2504,00,01,02,AA,00,B2,00,FFFF,FF,FF,08,01,92,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2505,00,01,02,AB,00,B2,00,FFFF,FF,FF,08,01,93,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2506,00,01,02,AB,00,B2,00,FFFF,FF,FF,08,01,93,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2507,00,01,02,AC,00,B2,00,FFFF,FF,FF,08,01,94,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2508,00,01,02,AC,00,B2,00,FFFF,FF,FF,08,01,94,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2509,00,01,02,AD,00,B2,00,FFFF,FF,FF,08,01,95,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2510,00,01,02,AD,00,B2,00,FFFF,FF,FF,08,01,95,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2511,00,01,02,AE,00,B2,00,FFFF,FF,FF,08,01,96,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2512,00,01,02,AE,00,B2,00,FFFF,FF,FF,08,01,96,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2513,00,01,02,AF,00,B2,00,FFFF,FF,FF,08,01,97,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2514,00,01,02,AF,00,B2,00,FFFF,FF,FF,08,01,97,32,80,23,C0,2B,00,00,00,01,00,00,00,FFFF
2515,00,01,02,B0,00,B2,00,FFFF,FF,FF,09,01,98,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2516,00,01,02,B0,00,B2,00,FFFF,FF,FF,09,01,98,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2517,00,01,02,B1,00,B2,00,FFFF,FF,FF,09,01,99,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2518,00,01,02,B1,00,B2,00,FFFF,FF,FF,09,01,99,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2519,00,01,02,B2,00,B2,00,FFFF,FF,FF,09,01,9A,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2520,00,01,02,B2,00,B2,00,FFFF,FF,FF,09,01,9A,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2521,00,01,02,B3,00,B2,00,FFFF,FF,FF,09,01,9B,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2522,00,01,02,B3,00,B2,00,FFFF,FF,FF,09,01,9B,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2523,00,01,02,B4,00,B2,00,FFFF,FF,FF,09,01,9C,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2524,00,01,02,B4,00,B2,00,FFFF,FF,FF,09,01,9C,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2525,00,01,02,B5,00,B2,00,FFFF,FF,FF,09,01,9D,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2526,00,01,02,B5,00,B2,00,FFFF,FF,FF,09,01,9D,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2527,00,01,02,B6,00,B2,00,FFFF,FF,FF,09,01,9E,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2528,00,01,02,B6,00,B2,00,FFFF,FF,FF,09,01,9E,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2529,00,01,02,B7,00,B2,00,FFFF,FF,FF,09,01,9F,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2530,00,01,02,B7,00,B2,00,FFFF,FF,FF,09,01,9F,33,A0,23,C0,2B,00,00,00,01,00,00,00,FFFF
2531,00,01,02,B8,00,B2,00,FFFF,FF,FF,09,01,A0,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2532,00,01,02,B8,00,B2,00,FFFF,FF,FF,09,01,A0,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2533,00,01,02,B9,00,B2,00,FFFF,FF,FF,09,01,A1,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2534,00,01,02,B9,00,B2,00,FFFF,FF,FF,09,01,A1,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2535,00,01,02,BA,00,B2,00,FFFF,FF,FF,09,01,A2,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2536,00,01,02,BA,00,B2,00,FFFF,FF,FF,09,01,A2,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2537,00,01,02,BB,00,B2,00,FFFF,FF,FF,09,01,A3,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2538,00,01,02,BB,00,B2,00,FFFF,FF,FF,09,01,A3,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2539,00,01,02,BC,00,B2,00,FFFF,FF,FF,09,01,A4,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2540,00,01,02,BC,00,B2,00,FFFF,FF,FF,09,01,A4,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2541,00,01,02,BD,00,B2,00,FFFF,FF,FF,09,01,A5,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2542,00,01,02,BD,00,B2,00,FFFF,FF,FF,09,01,A5,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2543,00,01,02,BE,00,B2,00,FFFF,FF,FF,09,01,A6,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2544,00,01,02,BE,00,B2,00,FFFF,FF,FF,09,01,A6,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2545,00,01,02,BF,00,B2,00,FFFF,FF,FF,09,01,A7,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2546,00,01,02,BF,00,B2,00,FFFF,FF,FF,09,01,A7,34,00,28,C0,2B,00,00,00,01,00,00,00,FFFF
2547,00,01,02,C0,00,B2,00,FFFF,FF,FF,09,01,A8,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2548,00,01,02,C0,00,B2,00,FFFF,FF,FF,09,01,A8,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2549,00,01,02,C1,00,B2,00,FFFF,FF,FF,09,01,A9,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2550,00,01,02,C1,00,B2,00,FFFF,FF,FF,09,01,A9,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2551,00,01,02,C2,00,B2,00,FFFF,FF,FF,09,01,AA,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2552,00,01,02,C2,00,B2,00,FFFF,FF,FF,09,01,AA,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2553,00,01,02,C3,00,B2,00,FFFF,FF,FF,09,01,AB,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2554,00,01,02,C3,00,B2,00,FFFF,FF,FF,09,01,AB,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2555,00,01,02,C4,00,B2,00,FFFF,FF,FF,09,01,AC,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2556,00,01,02,C4,00,B2,00,FFFF,FF,FF,09,01,AC,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2557,00,01,02,C5,00,B2,00,FFFF,FF,FF,09,01,AD,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2558,00,01,02,C5,00,B2,00,FFFF,FF,FF,09,01,AD,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2559,00,01,02,C6,00,B2,00,FFFF,FF,FF,09,01,AE,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2560,00,01,02,C6,00,B2,00,FFFF,FF,FF,09,01,AE,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2561,00,01,02,C7,00,B2,00,FFFF,FF,FF,09,01,AF,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2562,00,01,02,C7,00,B2,00,FFFF,FF,FF,09,01,AF,35,20,28,C0,2B,00,00,00,01,00,00,00,FFFF
2563,00,01,02,C8,00,B2,00,FFFF,FF,FF,09,01,B0,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2564,00,01,02,C8,00,B2,00,FFFF,FF,FF,09,01,B0,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2565,00,01,02,C9,00,B2,00,FFFF,FF,FF,09,01,B1,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2566,00,01,02,C9,00,B2,00,FFFF,FF,FF,09,01,B1,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2567,00,01,02,CA,00,B2,00,FFFF,FF,FF,09,01,B2,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2568,00,01,02,CA,00,B2,00,FFFF,FF,FF,09,01,B2,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2569,00,01,02,CB,00,B2,00,FFFF,FF,FF,09,01,B3,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2570,00,01,02,CB,00,B2,00,FFFF,FF,FF,09,01,B3,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2571,00,01,02,CC,00,B2,00,FFFF,FF,FF,09,01,B4,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2572,00,01,02,CC,00,B2,00,FFFF,FF,FF,09,01,B4,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2573,00,01,02,CD,00,B2,00,FFFF,FF,FF,09,01,B5,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2574,00,01,02,CD,00,B2,00,FFFF,FF,FF,09,01,B5,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2575,00,01,02,CE,00,B2,00,FFFF,FF,FF,09,01,B6,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2576,00,01,02,CE,00,B2,00,FFFF,FF,FF,09,01,B6,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2577,00,01,02,CF,00,B2,00,FFFF,FF,FF,09,01,B7,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2578,00,01,02,CF,00,B2,00,FFFF,FF,FF,09,01,B7,36,40,28,C0,2B,00,00,00,01,00,00,00,FFFF
2579,00,01,02,D0,00,B2,00,FFFF,FF,FF,09,01,B8,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2580,00,01,02,D0,00,B2,00,FFFF,FF,FF,09,01,B8,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2581,00,01,02,D1,00,B2,00,FFFF,FF,FF,09,01,B9,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2582,00,01,02,D1,00,B2,00,FFFF,FF,FF,09,01,B9,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2583,00,01,02,D2,00,B2,00,FFFF,FF,FF,09,01,BA,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2584,00,01,02,D2,00,B2,00,FFFF,FF,FF,09,01,BA,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2585,00,01,02,D3,00,B2,00,FFFF,FF,FF,09,01,BB,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2586,00,01,02,D3,00,B2,00,FFFF,FF,FF,09,01,BB,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2587,00,01,02,D4,00,B2,00,FFFF,FF,FF,09,01,BC,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2588,00,01,02,D4,00,B2,00,FFFF,FF,FF,09,01,BC,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2589,00,01,02,D5,00,B2,00,FFFF,FF,FF,09,01,BD,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2590,00,01,02,D5,00,B2,00,FFFF,FF,FF,09,01,BD,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2591,00,01,02,D6,00,B2,00,FFFF,FF,FF,09,01,BE,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2592,00,01,02,D6,00,B2,00,FFFF,FF,FF,09,01,BE,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2593,00,01,02,D7,00,B2,00,FFFF,FF,FF,09,01,BF,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2594,00,01,02,D7,00,B2,00,FFFF,FF,FF,09,01,BF,37,60,28,C8,2B,00,00,00,01,00,00,00,FFFF
2595,00,01,02,D8,00,B2,00,FFFF,FF,FF,09,01,C0,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2596,00,01,02,D8,00,B2,00,FFFF,FF,FF,09,01,C0,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2597,00,01,02,D9,00,B2,00,FFFF,FF,FF,09,01,C1,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2598,00,01,02,D9,00,B2,00,FFFF,FF,FF,09,01,C1,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2599,00,01,02,DA,00,B2,00,FFFF,FF,FF,09,01,C2,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2600,00,01,02,DA,00,B2,00,FFFF,FF,FF,09,01,C2,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2601,00,01,02,DB,00,B2,00,FFFF,FF,FF,09,01,C3,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2602,00,01,02,DB,00,B2,00,FFFF,FF,FF,09,01,C3,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2603,00,01,02,DC,00,B2,00,FFFF,FF,FF,09,01,C4,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2604,00,01,02,DC,00,B2,00,FFFF,FF,FF,09,01,C4,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2605,00,01,02,DD,00,B2,00,FFFF,FF,FF,09,01,C5,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2606,00,01,02,DD,00,B2,00,FFFF,FF,FF,09,01,C5,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2607,00,01,02,DE,00,B2,00,FFFF,FF,FF,09,01,C6,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2608,00,01,02,DE,00,B2,00,FFFF,FF,FF,09,01,C6,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2609,00,01,02,DF,00,B2,00,FFFF,FF,FF,09,01,C7,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2610,00,01,02,DF,00,B2,00,FFFF,FF,FF,09,01,C7,38,80,28,C8,2B,00,00,00,01,00,00,00,FFFF
2611,00,01,02,E0,00,B2,00,FFFF,FF,FF,09,01,C8,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2612,00,01,02,E0,00,B2,00,FFFF,FF,FF,09,01,C8,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2613,00,01,02,E1,00,B2,00,FFFF,FF,FF,09,01,C9,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2614,00,01,02,E1,00,B2,00,FFFF,FF,FF,09,01,C9,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2615,00,01,02,E2,00,B2,00,FFFF,FF,FF,09,01,CA,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2616,00,01,02,E2,00,B2,00,FFFF,FF,FF,09,01,CA,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2617,00,01,02,E3,00,B2,00,FFFF,FF,FF,09,01,CB,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2618,00,01,02,E3,00,B2,00,FFFF,FF,FF,09,01,CB,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2619,00,01,02,E4,00,B2,00,FFFF,FF,FF,09,01,CC,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2620,00,01,02,E4,00,B2,00,FFFF,FF,FF,09,01,CC,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2621,00,01,02,E5,00,B2,00,FFFF,FF,FF,09,01,CD,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2622,00,01,02,E5,00,B2,00,FFFF,FF,FF,09,01,CD,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2623,00,01,02,E6,00,B2,00,FFFF,FF,FF,09,01,CE,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2624,00,01,02,E6,00,B2,00,FFFF,FF,FF,09,01,CE,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2625,00,01,02,E7,00,B2,00,FFFF,FF,FF,09,01,CF,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2626,00,01,02,E7,00,B2,00,FFFF,FF,FF,09,01,CF,39,A0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2627,00,01,02,E8,00,B2,00,FFFF,FF,FF,0A,01,D0,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2628,00,01,02,E8,00,B2,00,FFFF,FF,FF,0A,01,D0,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2629,00,01,02,E9,00,B2,00,FFFF,FF,FF,0A,01,D1,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2630,00,01,02,E9,00,B2,00,FFFF,FF,FF,0A,01,D1,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2631,00,01,02,EA,00,B2,00,FFFF,FF,FF,0A,01,D2,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2632,00,01,02,EA,00,B2,00,FFFF,FF,FF,0A,01,D2,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2633,00,01,02,EB,00,B2,00,FFFF,FF,FF,0A,01,D3,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2634,00,01,02,EB,00,B2,00,FFFF,FF,FF,0A,01,D3,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2635,00,01,02,EC,00,B2,00,FFFF,FF,FF,0A,01,D4,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2636,00,01,02,EC,00,B2,00,FFFF,FF,FF,0A,01,D4,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2637,00,01,02,ED,00,B2,00,FFFF,FF,FF,0A,01,D5,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2638,00,01,02,ED,00,B2,00,FFFF,FF,FF,0A,01,D5,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2639,00,01,02,EE,00,B2,00,FFFF,FF,FF,0A,01,D6,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2640,00,01,02,EE,00,B2,00,FFFF,FF,FF,0A,01,D6,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2641,00,01,02,EF,00,B2,00,FFFF,FF,FF,0A,01,D7,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2642,00,01,02,EF,00,B2,00,FFFF,FF,FF,0A,01,D7,3A,C0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2643,00,01,02,00,00,B2,01,FFFF,FF,FF,0B,01,D8,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2644,00,01,02,00,00,B0,00,FFFF,FF,FF,0B,01,D8,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2645,00,01,02,01,00,B0,00,FFFF,FF,FF,0B,01,D9,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2646,00,01,02,01,00,B0,00,FFFF,FF,FF,0B,01,D9,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2647,00,01,02,02,00,B0,00,FFFF,FF,FF,0B,01,DA,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2648,00,01,02,02,00,B0,00,FFFF,FF,FF,0B,01,DA,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2649,00,01,02,03,00,B0,00,FFFF,FF,FF,0B,01,DB,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2650,00,01,02,03,00,B0,00,FFFF,FF,FF,0B,01,DB,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2651,00,01,02,04,00,B0,00,FFFF,FF,FF,0B,01,DC,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2652,00,01,02,04,00,B0,00,FFFF,FF,FF,0B,01,DC,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2653,00,01,02,05,00,B0,00,FFFF,FF,FF,0B,01,DD,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2654,00,01,02,05,00,B0,00,FFFF,FF,FF,0B,01,DD,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2655,00,01,02,06,00,B0,00,FFFF,FF,FF,0B,01,DE,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2656,00,01,02,06,00,B0,00,FFFF,FF,FF,0B,01,DE,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2657,00,01,02,07,00,B0,00,FFFF,FF,FF,0B,01,DF,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2658,00,01,02,07,00,B0,00,FFFF,FF,FF,0B,01,DF,3B,E0,28,D0,2B,00,00,00,01,00,00,00,FFFF
2659,00,01,02,08,00,B0,00,FFFF,FF,FF,0B,01,E0,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2660,00,01,02,08,00,B0,00,FFFF,FF,FF,0B,01,E0,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2661,00,01,02,09,00,B0,00,FFFF,FF,FF,0B,01,E1,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2662,00,01,02,09,00,B0,00,FFFF,FF,FF,0B,01,E1,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2663,00,01,02,0A,00,B0,00,FFFF,FF,FF,0B,01,E2,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2664,00,01,02,0A,00,B0,00,FFFF,FF,FF,0B,01,E2,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2665,00,01,02,0B,00,B0,00,FFFF,FF,FF,0B,01,E3,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2666,00,01,02,0B,00,B0,00,FFFF,FF,FF,0B,01,E3,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2667,00,01,02,0C,00,B0,00,FFFF,FF,FF,0B,01,E4,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2668,00,01,02,0C,00,B0,00,FFFF,FF,FF,0B,01,E4,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2669,00,01,02,0D,00,B0,00,FFFF,FF,FF,0B,01,E5,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2670,00,01,02,0D,00,B0,00,FFFF,FF,FF,0B,01,E5,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2671,00,01,02,0E,00,B0,00,FFFF,FF,FF,0B,01,E6,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2672,00,01,02,0E,00,B0,00,FFFF,FF,FF,0B,01,E6,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2673,00,01,02,0F,00,B0,00,FFFF,FF,FF,0B,01,E7,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2674,00,01,02,0F,00,B0,00,FFFF,FF,FF,0B,01,E7,3C,00,29,D0,2B,00,00,00,01,00,00,00,FFFF
2675,00,01,02,10,00,B0,00,FFFF,FF,FF,0B,01,E8,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
