# label=gen system=GEN ramDomain=M68K BUS start=2100 end=3200 step=1
# frame,gameMode,phase,subphase,frameCtr,curVScroll,curHScroll,ppuCtrl,switchReq,tileBufSel,lineCounter,vramHi,vramLo,textIndex,objYTick,vsram0,ppuScrlX,ppuScrlY,hintQCount,hintPendSplit,introScrollMode,stagedMode,stagedHintCtr,stagedBase,stagedEvent,activeHintCtr,stagedSegment,activeSegment,activeBase,activeEvent,spriteVisible,attrIndex,itemRow
02444,00,01,02,38,6E,00,B2,00,00,56,22,80,07,01,0186,00,6E,00,01,02,02,79,0166,0186,79,05,05,0166,0186,10,2A,04
02445,00,01,02,39,6F,00,B2,00,00,57,22,80,07,01,0186,00,6E,00,01,02,02,78,0167,0187,79,05,05,0166,0186,10,2A,04
02446,00,01,02,3A,6F,00,B2,00,00,57,22,80,07,01,0187,00,6F,00,01,02,02,78,0167,0187,78,05,05,0167,0187,10,2A,04
02447,00,01,02,3B,70,00,B2,00,00,58,22,A0,07,01,0187,00,6F,00,01,02,02,77,0168,0188,78,05,05,0167,0187,10,2B,04
02448,00,01,02,3C,70,00,B2,00,00,58,22,A0,07,01,0188,00,70,00,01,02,02,77,0168,0188,77,05,05,0168,0188,10,2B,04
02449,00,01,02,3D,71,00,B2,00,00,59,22,A0,07,01,0188,00,70,00,01,02,02,76,0169,0189,77,05,05,0168,0188,7,2B,04
02450,00,01,02,3E,71,00,B2,00,00,59,22,A0,07,01,0189,00,71,00,01,02,02,76,0169,0189,76,05,05,0169,0189,7,2B,04
02451,00,01,02,3F,72,00,B2,00,00,5A,22,A0,07,01,0189,00,71,00,01,02,02,75,016A,018A,76,05,05,0169,0189,7,2B,04
02452,00,01,02,40,72,00,B2,00,00,5A,22,A0,07,01,018A,00,72,00,01,02,02,75,016A,018A,75,05,05,016A,018A,7,2B,04
02453,00,01,02,41,73,00,B2,00,00,5B,22,A0,07,01,018A,00,72,00,01,02,02,74,016B,018B,75,05,05,016A,018A,7,2B,04
02454,00,01,02,42,73,00,B2,00,00,5B,22,A0,07,01,018B,00,73,00,01,02,02,74,016B,018B,74,05,05,016B,018B,7,2B,04
02455,00,01,02,43,74,00,B2,00,00,5C,22,A0,07,01,018B,00,73,00,01,02,02,73,016C,018C,74,05,05,016B,018B,7,2B,04
02456,00,01,02,44,74,00,B2,00,00,5C,22,A0,07,01,018C,00,74,00,01,02,02,73,016C,018C,73,05,05,016C,018C,7,2B,04
02457,00,01,02,45,75,00,B2,00,00,5D,22,A0,07,01,018C,00,74,00,01,02,02,72,016D,018D,73,05,05,016C,018C,7,2B,04
02458,00,01,02,46,75,00,B2,00,00,5D,22,A0,07,01,018D,00,75,00,01,02,02,72,016D,018D,72,05,05,016D,018D,7,2B,04
02459,00,01,02,47,76,00,B2,00,00,5E,22,A0,07,01,018D,00,75,00,01,02,02,71,016E,018E,72,05,05,016D,018D,7,2B,04
02460,00,01,02,48,76,00,B2,00,00,5E,22,A0,07,01,018E,00,76,00,01,02,02,71,016E,018E,71,05,05,016E,018E,7,2B,04
02461,00,01,02,49,77,00,B2,00,00,5F,22,A0,07,01,018E,00,76,00,01,02,02,70,016F,018F,71,05,05,016E,018E,7,2B,04
02462,00,01,02,4A,77,00,B2,00,00,5F,22,A0,07,01,018F,00,77,00,01,02,02,70,016F,018F,70,05,05,016F,018F,7,2B,04
02463,00,01,02,4B,78,00,B2,00,00,60,22,C0,07,01,018F,00,77,00,01,02,02,6F,0170,0190,70,05,05,016F,018F,7,2C,04
02464,00,01,02,4C,78,00,B2,00,00,60,22,C0,07,01,0190,00,78,00,01,02,02,6F,0170,0190,6F,05,05,0170,0190,7,2C,04
02465,00,01,02,4D,79,00,B2,00,00,61,22,C0,07,01,0190,00,78,00,01,02,02,6E,0171,0191,6F,05,05,0170,0190,7,2C,04
02466,00,01,02,4E,79,00,B2,00,00,61,22,C0,07,01,0191,00,79,00,01,02,02,6E,0171,0191,6E,05,05,0171,0191,7,2C,04
02467,00,01,02,4F,7A,00,B2,00,00,62,22,C0,07,01,0191,00,79,00,01,02,02,6D,0172,0192,6E,05,05,0171,0191,7,2C,04
02468,00,01,02,50,7A,00,B2,00,00,62,22,C0,07,01,0192,00,7A,00,01,02,02,6D,0172,0192,6D,05,05,0172,0192,7,2C,04
02469,00,01,02,51,7B,00,B2,00,00,63,22,C0,07,01,0192,00,7A,00,01,02,02,6C,0173,0193,6D,05,05,0172,0192,7,2C,04
02470,00,01,02,52,7B,00,B2,00,00,63,22,C0,07,01,0193,00,7B,00,01,02,02,6C,0173,0193,6C,05,05,0173,0193,7,2C,04
02471,00,01,02,53,7C,00,B2,00,00,64,22,C0,07,01,0193,00,7B,00,01,02,02,6B,0174,0194,6C,05,05,0173,0193,7,2C,04
02472,00,01,02,54,7C,00,B2,00,00,64,22,C0,07,01,0194,00,7C,00,01,02,02,6B,0174,0194,6B,05,05,0174,0194,7,2C,04
02473,00,01,02,55,7D,00,B2,00,00,65,22,C0,07,01,0194,00,7C,00,01,02,02,6A,0175,0195,6B,05,05,0174,0194,7,2C,04
02474,00,01,02,56,7D,00,B2,00,00,65,22,C0,07,01,0195,00,7D,00,01,02,02,6A,0175,0195,6A,05,05,0175,0195,7,2C,04
02475,00,01,02,57,7E,00,B2,00,00,66,22,C0,07,01,0195,00,7D,00,01,02,02,69,0176,0196,6A,05,05,0175,0195,7,2C,04
02476,00,01,02,58,7E,00,B2,00,00,66,22,C0,07,01,0196,00,7E,00,01,02,02,69,0176,0196,69,05,05,0176,0196,7,2C,04
02477,00,01,02,59,7F,00,B2,00,00,67,22,C0,07,01,0196,00,7E,00,01,02,02,68,0177,0197,69,05,05,0176,0196,7,2C,04
02478,00,01,02,5A,7F,00,B2,00,00,67,22,C0,07,01,0197,00,7F,00,01,02,02,68,0177,0197,68,05,05,0177,0197,7,2C,04
02479,00,01,02,5B,80,00,B2,00,00,68,22,E0,07,01,0197,00,7F,00,01,02,02,67,0178,0198,68,05,05,0177,0197,7,2D,05
02480,00,01,02,5C,80,00,B2,00,00,68,22,E0,07,01,0198,00,80,00,01,02,02,67,0178,0198,67,05,05,0178,0198,7,2D,05
02481,00,01,02,5D,81,00,B2,00,00,69,22,E0,07,01,0198,00,80,00,01,02,02,66,0179,0199,67,05,05,0178,0198,7,2D,05
02482,00,01,02,5E,81,00,B2,00,00,69,22,E0,07,01,0199,00,81,00,01,02,02,66,0179,0199,66,05,05,0179,0199,7,2D,05
02483,00,01,02,5F,82,00,B2,00,00,6A,22,E0,07,01,0199,00,81,00,01,02,02,65,017A,019A,66,05,05,0179,0199,7,2D,05
02484,00,01,02,60,82,00,B2,00,00,6A,22,E0,07,01,019A,00,82,00,01,02,02,65,017A,019A,65,05,05,017A,019A,7,2D,05
02485,00,01,02,61,83,00,B2,00,00,6B,22,E0,07,01,019A,00,82,00,01,02,02,64,017B,019B,65,05,05,017A,019A,7,2D,05
02486,00,01,02,62,83,00,B2,00,00,6B,22,E0,07,01,019B,00,83,00,01,02,02,64,017B,019B,64,05,05,017B,019B,7,2D,05
02487,00,01,02,63,84,00,B2,00,00,6C,22,E0,07,01,019B,00,83,00,01,02,02,63,017C,019C,64,05,05,017B,019B,7,2D,05
02488,00,01,02,64,84,00,B2,00,00,6C,22,E0,07,01,019C,00,84,00,01,02,02,63,017C,019C,63,05,05,017C,019C,7,2D,05
02489,00,01,02,65,85,00,B2,00,00,6D,22,E0,07,01,019C,00,84,00,01,02,02,62,017D,019D,63,05,05,017C,019C,7,2D,05
02490,00,01,02,66,85,00,B2,00,00,6D,22,E0,07,01,019D,00,85,00,01,02,02,62,017D,019D,62,05,05,017D,019D,7,2D,05
02491,00,01,02,67,86,00,B2,00,00,6E,22,E0,07,01,019D,00,85,00,01,02,02,61,017E,019E,62,05,05,017D,019D,7,2D,05
02492,00,01,02,68,86,00,B2,00,00,6E,22,E0,07,01,019E,00,86,00,01,02,02,61,017E,019E,61,05,05,017E,019E,7,2D,05
02493,00,01,02,69,87,00,B2,00,00,6F,22,E0,07,01,019E,00,86,00,01,02,02,60,017F,019F,61,05,05,017E,019E,7,2D,05
02494,00,01,02,6A,87,00,B2,00,00,6F,22,E0,07,01,019F,00,87,00,01,02,02,60,017F,019F,60,05,05,017F,019F,7,2D,05
02495,00,01,02,6B,88,00,B2,00,00,70,23,00,07,01,019F,00,87,00,01,02,02,5F,0180,01A0,60,05,05,017F,019F,7,2E,05
02496,00,01,02,6C,88,00,B2,00,00,70,23,00,07,01,01A0,00,88,00,01,02,02,5F,0180,01A0,5F,05,05,0180,01A0,7,2E,05
02497,00,01,02,6D,89,00,B2,00,00,71,23,00,07,01,01A0,00,88,00,01,02,02,5E,0181,01A1,5F,05,05,0180,01A0,7,2E,05
02498,00,01,02,6E,89,00,B2,00,00,71,23,00,07,01,01A1,00,89,00,01,02,02,5E,0181,01A1,5E,05,05,0181,01A1,7,2E,05
02499,00,01,02,6F,8A,00,B2,00,00,72,23,00,07,01,01A1,00,89,00,01,02,02,5D,0182,01A2,5E,05,05,0181,01A1,7,2E,05
02500,00,01,02,70,8A,00,B2,00,00,72,23,00,07,01,01A2,00,8A,00,01,02,02,5D,0182,01A2,5D,05,05,0182,01A2,7,2E,05
02501,00,01,02,71,8B,00,B2,00,00,73,23,00,07,01,01A2,00,8A,00,01,02,02,5C,0183,01A3,5D,05,05,0182,01A2,7,2E,05
02502,00,01,02,72,8B,00,B2,00,00,73,23,00,07,01,01A3,00,8B,00,01,02,02,5C,0183,01A3,5C,05,05,0183,01A3,7,2E,05
02503,00,01,02,73,8C,00,B2,00,00,74,23,00,07,01,01A3,00,8B,00,01,02,02,5B,0184,01A4,5C,05,05,0183,01A3,7,2E,05
02504,00,01,02,74,8C,00,B2,00,00,74,23,00,07,01,01A4,00,8C,00,01,02,02,5B,0184,01A4,5B,05,05,0184,01A4,7,2E,05
02505,00,01,02,75,8D,00,B2,00,00,75,23,00,07,01,01A4,00,8C,00,01,02,02,5A,0185,01A5,5B,05,05,0184,01A4,7,2E,05
02506,00,01,02,76,8D,00,B2,00,00,75,23,00,07,01,01A5,00,8D,00,01,02,02,5A,0185,01A5,5A,05,05,0185,01A5,7,2E,05
02507,00,01,02,77,8E,00,B2,00,00,76,23,00,07,01,01A5,00,8D,00,01,02,02,59,0186,01A6,5A,05,05,0185,01A5,7,2E,05
02508,00,01,02,78,8E,00,B2,00,00,76,23,00,07,01,01A6,00,8E,00,01,02,02,59,0186,01A6,59,05,05,0186,01A6,7,2E,05
02509,00,01,02,79,8F,00,B2,00,00,77,23,00,07,01,01A6,00,8E,00,01,02,02,58,0187,01A7,59,05,05,0186,01A6,7,2E,05
02510,00,01,02,7A,8F,00,B2,00,00,77,23,00,07,01,01A7,00,8F,00,01,02,02,58,0187,01A7,58,05,05,0187,01A7,7,2E,05
02511,00,01,02,7B,90,00,B2,00,00,78,23,20,07,01,01A7,00,8F,00,01,02,02,57,0188,01A8,58,05,05,0187,01A7,7,2F,05
02512,00,01,02,7B,90,00,32,00,00,78,23,20,07,01,0188,00,90,01,01,02,02,57,0188,01A8,57,05,05,0188,01A8,7,2F,05
02513,00,01,02,7D,91,00,B2,00,00,79,23,20,07,01,01A8,00,90,00,01,02,02,56,0189,01A9,57,05,05,0188,01A8,9,2F,05
02514,00,01,02,7E,91,00,B2,00,00,79,23,20,07,01,01A9,00,91,00,01,02,02,56,0189,01A9,56,05,05,0189,01A9,9,2F,05
02515,00,01,02,7F,92,00,B2,00,00,7A,23,20,07,01,01A9,00,91,00,01,02,02,55,018A,01AA,56,05,05,0189,01A9,9,2F,05
02516,00,01,02,80,92,00,B2,00,00,7A,23,20,07,01,01AA,00,92,00,01,02,02,55,018A,01AA,55,05,05,018A,01AA,9,2F,05
02517,00,01,02,81,93,00,B2,00,00,7B,23,20,07,01,01AA,00,92,00,01,02,02,54,018B,01AB,55,05,05,018A,01AA,9,2F,05
02518,00,01,02,82,93,00,B2,00,00,7B,23,20,07,01,01AB,00,93,00,01,02,02,54,018B,01AB,54,05,05,018B,01AB,9,2F,05
02519,00,01,02,83,94,00,B2,00,00,7C,23,20,07,01,01AB,00,93,00,01,02,02,53,018C,01AC,54,05,05,018B,01AB,9,2F,05
02520,00,01,02,84,94,00,B2,00,00,7C,23,20,07,01,01AC,00,94,00,01,02,02,53,018C,01AC,53,05,05,018C,01AC,9,2F,05
02521,00,01,02,85,95,00,B2,00,00,7D,23,20,07,01,01AC,00,94,00,01,02,02,52,018D,01AD,53,05,05,018C,01AC,9,2F,05
02522,00,01,02,86,95,00,B2,00,00,7D,23,20,07,01,01AD,00,95,00,01,02,02,52,018D,01AD,52,05,05,018D,01AD,9,2F,05
02523,00,01,02,87,96,00,B2,00,00,7E,23,20,07,01,01AD,00,95,00,01,02,02,51,018E,01AE,52,05,05,018D,01AD,9,2F,05
02524,00,01,02,88,96,00,B2,00,00,7E,23,20,07,01,01AE,00,96,00,01,02,02,51,018E,01AE,51,05,05,018E,01AE,9,2F,05
02525,00,01,02,89,97,00,B2,00,00,7F,23,20,07,01,01AE,00,96,00,01,02,02,50,018F,01AF,51,05,05,018E,01AE,9,2F,05
02526,00,01,02,8A,97,00,B2,00,00,7F,23,20,07,01,01AF,00,97,00,01,02,02,50,018F,01AF,50,05,05,018F,01AF,9,2F,05
02527,00,01,02,8B,98,00,B2,00,00,80,23,40,07,01,01AF,00,97,00,01,02,02,4F,0190,01B0,50,05,05,018F,01AF,9,30,05
02528,00,01,02,8C,98,00,B2,00,00,80,23,40,07,01,01B0,00,98,00,01,02,02,4F,0190,01B0,4F,05,05,0190,01B0,9,30,05
02529,00,01,02,8D,99,00,B2,00,00,81,23,40,07,01,01B0,00,98,00,01,02,02,4E,0191,01B1,4F,05,05,0190,01B0,9,30,05
02530,00,01,02,8E,99,00,B2,00,00,81,23,40,07,01,01B1,00,99,00,01,02,02,4E,0191,01B1,4E,05,05,0191,01B1,9,30,05
02531,00,01,02,8F,9A,00,B2,00,00,82,23,40,07,01,01B1,00,99,00,01,02,02,4D,0192,01B2,4E,05,05,0191,01B1,9,30,05
02532,00,01,02,90,9A,00,B2,00,00,82,23,40,07,01,01B2,00,9A,00,01,02,02,4D,0192,01B2,4D,05,05,0192,01B2,9,30,05
02533,00,01,02,91,9B,00,B2,00,00,83,23,40,07,01,01B2,00,9A,00,01,02,02,4C,0193,01B3,4D,05,05,0192,01B2,9,30,05
02534,00,01,02,92,9B,00,B2,00,00,83,23,40,07,01,01B3,00,9B,00,01,02,02,4C,0193,01B3,4C,05,05,0193,01B3,9,30,05
02535,00,01,02,93,9C,00,B2,00,00,84,23,40,07,01,01B3,00,9B,00,01,02,02,4B,0194,01B4,4C,05,05,0193,01B3,9,30,05
02536,00,01,02,94,9C,00,B2,00,00,84,23,40,07,01,01B4,00,9C,00,01,02,02,4B,0194,01B4,4B,05,05,0194,01B4,9,30,05
02537,00,01,02,95,9D,00,B2,00,00,85,23,40,07,01,01B4,00,9C,00,01,02,02,4A,0195,01B5,4B,05,05,0194,01B4,9,30,05
02538,00,01,02,96,9D,00,B2,00,00,85,23,40,07,01,01B5,00,9D,00,01,02,02,4A,0195,01B5,4A,05,05,0195,01B5,9,30,05
02539,00,01,02,97,9E,00,B2,00,00,86,23,40,07,01,01B5,00,9D,00,01,02,02,49,0196,01B6,4A,05,05,0195,01B5,9,30,05
02540,00,01,02,98,9E,00,B2,00,00,86,23,40,07,01,01B6,00,9E,00,01,02,02,49,0196,01B6,49,05,05,0196,01B6,9,30,05
02541,00,01,02,99,9F,00,B2,00,00,87,23,40,07,01,01B6,00,9E,00,01,02,02,48,0197,01B7,49,05,05,0196,01B6,9,30,05
02542,00,01,02,9A,9F,00,B2,00,00,87,23,40,07,01,01B7,00,9F,00,01,02,02,48,0197,01B7,48,05,05,0197,01B7,9,30,05
02543,00,01,02,9B,A0,00,B2,00,00,88,23,60,07,01,01B7,00,9F,00,01,02,02,47,0198,01B8,48,05,05,0197,01B7,9,31,05
02544,00,01,02,9B,A0,00,32,00,00,88,23,60,07,01,0198,00,A0,01,01,02,02,47,0198,01B8,47,05,05,0198,01B8,9,31,05
02545,00,01,02,9D,A1,00,B2,00,00,89,23,60,07,01,01B8,00,A0,00,01,02,02,46,0199,01B9,47,05,05,0198,01B8,9,31,05
02546,00,01,02,9E,A1,00,B2,00,00,89,23,60,07,01,01B9,00,A1,00,01,02,02,46,0199,01B9,46,05,05,0199,01B9,9,31,05
02547,00,01,02,9F,A2,00,B2,00,00,8A,23,60,07,01,01B9,00,A1,00,01,02,02,45,019A,01BA,46,05,05,0199,01B9,9,31,05
02548,00,01,02,A0,A2,00,B2,00,00,8A,23,60,07,01,01BA,00,A2,00,01,02,02,45,019A,01BA,45,05,05,019A,01BA,9,31,05
02549,00,01,02,A1,A3,00,B2,00,00,8B,23,60,07,01,01BA,00,A2,00,01,02,02,44,019B,01BB,45,05,05,019A,01BA,9,31,05
02550,00,01,02,A2,A3,00,B2,00,00,8B,23,60,07,01,01BB,00,A3,00,01,02,02,44,019B,01BB,44,05,05,019B,01BB,9,31,05
02551,00,01,02,A3,A4,00,B2,00,00,8C,23,60,07,01,01BB,00,A3,00,01,02,02,43,019C,01BC,44,05,05,019B,01BB,9,31,05
02552,00,01,02,A4,A4,00,B2,00,00,8C,23,60,07,01,01BC,00,A4,00,01,02,02,43,019C,01BC,43,05,05,019C,01BC,9,31,05
02553,00,01,02,A5,A5,00,B2,00,00,8D,23,60,07,01,01BC,00,A4,00,01,02,02,42,019D,01BD,43,05,05,019C,01BC,9,31,05
02554,00,01,02,A6,A5,00,B2,00,00,8D,23,60,07,01,01BD,00,A5,00,01,02,02,42,019D,01BD,42,05,05,019D,01BD,9,31,05
02555,00,01,02,A7,A6,00,B2,00,00,8E,23,60,07,01,01BD,00,A5,00,01,02,02,41,019E,01BE,42,05,05,019D,01BD,9,31,05
02556,00,01,02,A8,A6,00,B2,00,00,8E,23,60,07,01,01BE,00,A6,00,01,02,02,41,019E,01BE,41,05,05,019E,01BE,9,31,05
02557,00,01,02,A9,A7,00,B2,00,00,8F,23,60,07,01,01BE,00,A6,00,01,02,02,40,019F,01BF,41,05,05,019E,01BE,9,31,05
02558,00,01,02,AA,A7,00,B2,00,00,8F,23,60,07,01,01BF,00,A7,00,01,02,02,40,019F,01BF,40,05,05,019F,01BF,9,31,05
02559,00,01,02,AB,A8,00,B2,00,00,90,23,80,08,01,01BF,00,A7,00,01,02,02,3F,01A0,01C0,40,05,05,019F,01BF,9,32,05
02560,00,01,02,AC,A8,00,B2,00,00,90,23,80,08,01,01C0,00,A8,00,01,02,02,3F,01A0,01C0,3F,05,05,01A0,01C0,9,32,05
02561,00,01,02,AD,A9,00,B2,00,00,91,23,80,08,01,01C0,00,A8,00,01,02,02,3E,01A1,01C1,3F,05,05,01A0,01C0,9,32,05
02562,00,01,02,AE,A9,00,B2,00,00,91,23,80,08,01,01C1,00,A9,00,01,02,02,3E,01A1,01C1,3E,05,05,01A1,01C1,9,32,05
02563,00,01,02,AF,AA,00,B2,00,00,92,23,80,08,01,01C1,00,A9,00,01,02,02,3D,01A2,01C2,3E,05,05,01A1,01C1,9,32,05
02564,00,01,02,B0,AA,00,B2,00,00,92,23,80,08,01,01C2,00,AA,00,01,02,02,3D,01A2,01C2,3D,05,05,01A2,01C2,9,32,05
02565,00,01,02,B1,AB,00,B2,00,00,93,23,80,08,01,01C2,00,AA,00,01,02,02,3C,01A3,01C3,3D,05,05,01A2,01C2,9,32,05
02566,00,01,02,B2,AB,00,B2,00,00,93,23,80,08,01,01C3,00,AB,00,01,02,02,3C,01A3,01C3,3C,05,05,01A3,01C3,9,32,05
02567,00,01,02,B3,AC,00,B2,00,00,94,23,80,08,01,01C3,00,AB,00,01,02,02,3B,01A4,01C4,3C,05,05,01A3,01C3,9,32,05
02568,00,01,02,B4,AC,00,B2,00,00,94,23,80,08,01,01C4,00,AC,00,01,02,02,3B,01A4,01C4,3B,05,05,01A4,01C4,9,32,05
02569,00,01,02,B5,AD,00,B2,00,00,95,23,80,08,01,01C4,00,AC,00,01,02,02,3A,01A5,01C5,3B,05,05,01A4,01C4,9,32,05
02570,00,01,02,B6,AD,00,B2,00,00,95,23,80,08,01,01C5,00,AD,00,01,02,02,3A,01A5,01C5,3A,05,05,01A5,01C5,9,32,05
02571,00,01,02,B7,AE,00,B2,00,00,96,23,80,08,01,01C5,00,AD,00,01,02,02,39,01A6,01C6,3A,05,05,01A5,01C5,9,32,05
02572,00,01,02,B8,AE,00,B2,00,00,96,23,80,08,01,01C6,00,AE,00,01,02,02,39,01A6,01C6,39,05,05,01A6,01C6,9,32,05
02573,00,01,02,B9,AF,00,B2,00,00,97,23,80,08,01,01C6,00,AE,00,01,02,02,38,01A7,01C7,39,05,05,01A6,01C6,9,32,05
02574,00,01,02,BA,AF,00,B2,00,00,97,23,80,08,01,01C7,00,AF,00,01,02,02,38,01A7,01C7,38,05,05,01A7,01C7,9,32,05
02575,00,01,02,BB,B0,00,B2,00,00,98,23,A0,09,01,01C7,00,AF,00,01,02,02,37,01A8,01C8,38,05,05,01A7,01C7,9,33,05
02576,00,01,02,BC,B0,00,B2,00,00,98,23,A0,09,01,01C8,00,B0,00,01,02,02,37,01A8,01C8,37,05,05,01A8,01C8,9,33,05
02577,00,01,02,BD,B1,00,B2,00,00,99,23,A0,09,01,01C8,00,B0,00,01,02,02,36,01A9,01C9,37,05,05,01A8,01C8,6,33,05
02578,00,01,02,BE,B1,00,B2,00,00,99,23,A0,09,01,01C9,00,B1,00,01,02,02,36,01A9,01C9,36,05,05,01A9,01C9,6,33,05
02579,00,01,02,BF,B2,00,B2,00,00,9A,23,A0,09,01,01C9,00,B1,00,01,02,02,35,01AA,01CA,36,05,05,01A9,01C9,6,33,05
02580,00,01,02,C0,B2,00,B2,00,00,9A,23,A0,09,01,01CA,00,B2,00,01,02,02,35,01AA,01CA,35,05,05,01AA,01CA,6,33,05
02581,00,01,02,C1,B3,00,B2,00,00,9B,23,A0,09,01,01CA,00,B2,00,01,02,02,34,01AB,01CB,35,05,05,01AA,01CA,6,33,05
02582,00,01,02,C2,B3,00,B2,00,00,9B,23,A0,09,01,01CB,00,B3,00,01,02,02,34,01AB,01CB,34,05,05,01AB,01CB,6,33,05
02583,00,01,02,C3,B4,00,B2,00,00,9C,23,A0,09,01,01CB,00,B3,00,01,02,02,33,01AC,01CC,34,05,05,01AB,01CB,6,33,05
02584,00,01,02,C4,B4,00,B2,00,00,9C,23,A0,09,01,01CC,00,B4,00,01,02,02,33,01AC,01CC,33,05,05,01AC,01CC,6,33,05
02585,00,01,02,C5,B5,00,B2,00,00,9D,23,A0,09,01,01CC,00,B4,00,01,02,02,32,01AD,01CD,33,05,05,01AC,01CC,6,33,05
02586,00,01,02,C6,B5,00,B2,00,00,9D,23,A0,09,01,01CD,00,B5,00,01,02,02,32,01AD,01CD,32,05,05,01AD,01CD,6,33,05
02587,00,01,02,C7,B6,00,B2,00,00,9E,23,A0,09,01,01CD,00,B5,00,01,02,02,31,01AE,01CE,32,05,05,01AD,01CD,6,33,05
02588,00,01,02,C8,B6,00,B2,00,00,9E,23,A0,09,01,01CE,00,B6,00,01,02,02,31,01AE,01CE,31,05,05,01AE,01CE,6,33,05
02589,00,01,02,C9,B7,00,B2,00,00,9F,23,A0,09,01,01CE,00,B6,00,01,02,02,30,01AF,01CF,31,05,05,01AE,01CE,6,33,05
02590,00,01,02,CA,B7,00,B2,00,00,9F,23,A0,09,01,01CF,00,B7,00,01,02,02,30,01AF,01CF,30,05,05,01AF,01CF,6,33,05
02591,00,01,02,CB,B8,00,B2,00,00,A0,28,00,09,01,01CF,00,B7,00,01,02,02,2F,01B0,01D0,30,05,05,01AF,01CF,6,34,05
02592,00,01,02,CC,B8,00,B2,00,00,A0,28,00,09,01,01D0,00,B8,00,01,02,02,2F,01B0,01D0,2F,05,05,01B0,01D0,6,34,05
02593,00,01,02,CD,B9,00,B2,00,00,A1,28,00,09,01,01D0,00,B8,00,01,02,02,2E,01B1,01D1,2F,05,05,01B0,01D0,6,34,05
02594,00,01,02,CE,B9,00,B2,00,00,A1,28,00,09,01,01D1,00,B9,00,01,02,02,2E,01B1,01D1,2E,05,05,01B1,01D1,6,34,05
02595,00,01,02,CF,BA,00,B2,00,00,A2,28,00,09,01,01D1,00,B9,00,01,02,02,2D,01B2,01D2,2E,05,05,01B1,01D1,6,34,05
02596,00,01,02,D0,BA,00,B2,00,00,A2,28,00,09,01,01D2,00,BA,00,01,02,02,2D,01B2,01D2,2D,05,05,01B2,01D2,6,34,05
02597,00,01,02,D1,BB,00,B2,00,00,A3,28,00,09,01,01D2,00,BA,00,01,02,02,2C,01B3,01D3,2D,05,05,01B2,01D2,6,34,05
02598,00,01,02,D2,BB,00,B2,00,00,A3,28,00,09,01,01D3,00,BB,00,01,02,02,2C,01B3,01D3,2C,05,05,01B3,01D3,6,34,05
02599,00,01,02,D3,BC,00,B2,00,00,A4,28,00,09,01,01D3,00,BB,00,01,02,02,2B,01B4,01D4,2C,05,05,01B3,01D3,6,34,05
02600,00,01,02,D4,BC,00,B2,00,00,A4,28,00,09,01,01D4,00,BC,00,01,02,02,2B,01B4,01D4,2B,05,05,01B4,01D4,6,34,05
02601,00,01,02,D5,BD,00,B2,00,00,A5,28,00,09,01,01D4,00,BC,00,01,02,02,2A,01B5,01D5,2B,05,05,01B4,01D4,6,34,05
02602,00,01,02,D6,BD,00,B2,00,00,A5,28,00,09,01,01D5,00,BD,00,01,02,02,2A,01B5,01D5,2A,05,05,01B5,01D5,6,34,05
02603,00,01,02,D7,BE,00,B2,00,00,A6,28,00,09,01,01D5,00,BD,00,01,02,02,29,01B6,01D6,2A,05,05,01B5,01D5,6,34,05
02604,00,01,02,D8,BE,00,B2,00,00,A6,28,00,09,01,01D6,00,BE,00,01,02,02,29,01B6,01D6,29,05,05,01B6,01D6,6,34,05
02605,00,01,02,D9,BF,00,B2,00,00,A7,28,00,09,01,01D6,00,BE,00,01,02,02,28,01B7,01D7,29,05,05,01B6,01D6,6,34,05
02606,00,01,02,DA,BF,00,B2,00,00,A7,28,00,09,01,01D7,00,BF,00,01,02,02,28,01B7,01D7,28,05,05,01B7,01D7,6,34,05
02607,00,01,02,DB,C0,00,B2,00,00,A8,28,20,09,01,01D7,00,BF,00,01,02,02,27,01B8,01D8,28,05,05,01B7,01D7,6,35,06
02608,00,01,02,DC,C0,00,B2,00,00,A8,28,20,09,01,01D8,00,C0,00,01,02,02,27,01B8,01D8,27,05,05,01B8,01D8,6,35,06
02609,00,01,02,DD,C1,00,B2,00,00,A9,28,20,09,01,01D8,00,C0,00,01,02,02,26,01B9,01D9,27,05,05,01B8,01D8,6,35,06
02610,00,01,02,DE,C1,00,B2,00,00,A9,28,20,09,01,01D9,00,C1,00,01,02,02,26,01B9,01D9,26,05,05,01B9,01D9,6,35,06
02611,00,01,02,DF,C2,00,B2,00,00,AA,28,20,09,01,01D9,00,C1,00,01,02,02,25,01BA,01DA,26,05,05,01B9,01D9,6,35,06
02612,00,01,02,E0,C2,00,B2,00,00,AA,28,20,09,01,01DA,00,C2,00,01,02,02,25,01BA,01DA,25,05,05,01BA,01DA,6,35,06
02613,00,01,02,E1,C3,00,B2,00,00,AB,28,20,09,01,01DA,00,C2,00,01,02,02,24,01BB,01DB,25,05,05,01BA,01DA,6,35,06
02614,00,01,02,E2,C3,00,B2,00,00,AB,28,20,09,01,01DB,00,C3,00,01,02,02,24,01BB,01DB,24,05,05,01BB,01DB,6,35,06
02615,00,01,02,E3,C4,00,B2,00,00,AC,28,20,09,01,01DB,00,C3,00,01,02,02,23,01BC,01DC,24,05,05,01BB,01DB,6,35,06
