frame,gameMode,phase,subphase,curVScroll,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDst,attrDst,switchReq,subphase2Hits,lineRecordHit,demoLineSelected,planeLineDst,attrRecordHit,attrLineDst,lineAdvanced,attrAdvanced,ntWrapped
1367,00,01,00,B4,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1368,00,01,00,B5,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1369,00,01,00,B5,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1370,00,01,00,B6,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1371,00,01,00,B6,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1372,00,01,00,B7,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1373,00,01,00,B7,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1374,00,01,00,B8,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1375,00,01,00,B8,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1376,00,01,00,B9,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1377,00,01,00,B9,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1378,00,01,00,BA,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1379,00,01,00,BA,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1380,00,01,00,BB,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1381,00,01,00,BB,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1382,00,01,00,BC,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1383,00,01,00,BC,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1384,00,01,00,BD,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1385,00,01,00,BD,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1386,00,01,00,BE,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1387,00,01,00,BE,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1388,00,01,00,BF,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1389,00,01,00,BF,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1390,00,01,00,C0,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1391,00,01,00,C0,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1392,00,01,00,C1,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1393,00,01,00,C1,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1394,00,01,00,C2,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1395,00,01,00,C2,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1396,00,01,00,C3,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1397,00,01,00,C3,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1398,00,01,00,C4,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1399,00,01,00,C4,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1400,00,01,00,C5,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1401,00,01,00,C5,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1402,00,01,00,C6,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1403,00,01,00,C6,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1404,00,01,00,C7,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1405,00,01,00,C7,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1406,00,01,00,C8,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1407,00,01,00,C8,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1408,00,01,00,C9,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1409,00,01,00,C9,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1410,00,01,00,CA,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1411,00,01,00,CA,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1412,00,01,00,CB,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1413,00,01,00,CB,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1414,00,01,00,CC,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1415,00,01,00,CC,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1416,00,01,00,CD,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1417,00,01,00,CD,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1418,00,01,00,CE,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1419,00,01,00,CE,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1420,00,01,00,CF,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1421,00,01,00,CF,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1422,00,01,00,D0,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1423,00,01,00,D0,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1424,00,01,00,D1,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1425,00,01,00,D1,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1426,00,01,00,D2,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1427,00,01,00,D2,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1428,00,01,00,D3,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1429,00,01,00,D3,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1430,00,01,00,D4,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1431,00,01,00,D4,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1432,00,01,00,D5,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1433,00,01,00,D5,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1434,00,01,00,D6,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1435,00,01,00,D6,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1436,00,01,00,D7,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1437,00,01,00,D7,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1438,00,01,00,D8,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1439,00,01,00,D8,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1440,00,01,00,D9,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1441,00,01,00,D9,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1442,00,01,00,DA,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1443,00,01,00,DA,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1444,00,01,00,DB,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1445,00,01,00,DB,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1446,00,01,00,DC,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1447,00,01,00,DC,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1448,00,01,00,DD,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1449,00,01,00,DD,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1450,00,01,00,DE,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1451,00,01,00,DE,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1452,00,01,00,DF,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1453,00,01,00,DF,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1454,00,01,00,E0,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1455,00,01,00,E0,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1456,00,01,00,E1,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1457,00,01,00,E1,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1458,00,01,00,E2,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1459,00,01,00,E2,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1460,00,01,00,E3,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1461,00,01,00,E3,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1462,00,01,00,E4,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1463,00,01,00,E4,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1464,00,01,00,E5,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1465,00,01,00,E5,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1466,00,01,00,E6,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1467,00,01,00,E6,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1468,00,01,00,E7,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1469,00,01,00,E7,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1470,00,01,00,E8,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1471,00,01,00,E8,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1472,00,01,00,E9,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1473,00,01,00,E9,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1474,00,01,00,EA,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1475,00,01,00,EA,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1476,00,01,00,EB,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1477,00,01,00,EB,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1478,00,01,00,EC,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1479,00,01,00,EC,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1480,00,01,00,ED,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1481,00,01,00,ED,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1482,00,01,00,EE,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1483,00,01,00,EE,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1484,00,01,00,EF,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1485,00,01,00,EF,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1486,00,01,00,00,00,01,00,00,0000,0000,01,0,0,FF,FFFF,0,FFFF,0,0,1
1487,00,01,00,00,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,1
1488,00,01,00,01,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1489,00,01,00,01,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1490,00,01,00,02,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1491,00,01,00,02,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1492,00,01,00,03,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1493,00,01,00,03,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1494,00,01,00,04,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1495,00,01,00,04,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1496,00,01,00,05,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1497,00,01,00,05,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1498,00,01,00,06,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1499,00,01,00,06,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1500,00,01,00,07,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1501,00,01,00,07,00,01,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,0
1502,00,01,01,08,00,00,00,00,0000,0000,00,0,0,FF,FFFF,0,FFFF,0,0,1
1503,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,1,1,0
1504,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1505,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1506,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1507,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1508,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1509,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1510,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1511,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1512,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1513,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1514,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1515,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1516,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1517,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1518,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1519,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1520,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1521,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1522,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1523,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1524,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1525,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1526,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1527,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1528,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1529,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1530,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1531,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1532,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1533,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1534,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1535,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1536,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1537,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1538,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1539,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1540,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1541,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1542,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1543,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1544,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1545,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1546,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1547,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1548,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1549,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1550,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1551,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1552,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1553,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1554,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1555,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1556,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1557,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1558,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1559,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1560,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1561,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1562,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1563,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1564,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1565,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1566,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1567,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1568,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1569,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1570,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1571,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1572,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1573,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1574,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1575,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1576,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1577,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1578,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1579,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1580,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1581,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1582,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1583,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1584,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1585,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1586,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1587,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1588,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1589,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1590,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1591,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1592,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1593,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1594,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1595,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1596,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1597,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1598,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1599,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1600,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1601,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1602,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1603,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1604,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1605,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1606,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1607,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1608,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1609,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1610,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1611,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1612,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1613,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1614,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1615,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1616,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1617,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1618,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1619,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1620,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1621,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1622,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1623,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1624,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1625,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
